customer_id,cluster_kmeans,cluster_name
22623,4,Promotion Lovers
22624,5,Low-Value Occasional Customers
22625,8,Young Karens
22626,6,High-Value Customers
22627,4,Promotion Lovers
22628,2,Clean & Green
22630,2,Clean & Green
22631,2,Clean & Green
22633,7,Large Families
22634,0,Regular Cutomers
22635,3,Senior Karens
22636,4,Promotion Lovers
22637,4,Promotion Lovers
22639,3,Senior Karens
22641,6,High-Value Customers
22642,4,Promotion Lovers
22644,0,Regular Cutomers
22645,4,Promotion Lovers
22647,0,Regular Cutomers
22648,5,Low-Value Occasional Customers
22649,0,Regular Cutomers
22650,7,Large Families
22651,4,Promotion Lovers
22652,6,High-Value Customers
22653,0,Regular Cutomers
22654,4,Promotion Lovers
22656,2,Clean & Green
22657,4,Promotion Lovers
22658,7,Large Families
22660,1,Gamers
22661,4,Promotion Lovers
22663,0,Regular Cutomers
22664,0,Regular Cutomers
22666,0,Regular Cutomers
22668,6,High-Value Customers
22669,5,Low-Value Occasional Customers
22670,0,Regular Cutomers
22671,4,Promotion Lovers
22672,8,Young Karens
22673,8,Young Karens
22674,2,Clean & Green
22675,0,Regular Cutomers
22676,0,Regular Cutomers
22677,2,Clean & Green
22678,1,Gamers
22679,0,Regular Cutomers
22680,4,Promotion Lovers
22682,2,Clean & Green
22683,0,Regular Cutomers
22684,1,Gamers
22685,0,Regular Cutomers
22686,0,Regular Cutomers
22687,8,Young Karens
22689,3,Senior Karens
22690,4,Promotion Lovers
22691,4,Promotion Lovers
22692,0,Regular Cutomers
22694,5,Low-Value Occasional Customers
22696,8,Young Karens
22697,2,Clean & Green
22701,1,Gamers
22702,2,Clean & Green
22703,0,Regular Cutomers
22704,1,Gamers
22705,5,Low-Value Occasional Customers
22706,8,Young Karens
22709,0,Regular Cutomers
22710,0,Regular Cutomers
22711,2,Clean & Green
22712,4,Promotion Lovers
22714,4,Promotion Lovers
22715,4,Promotion Lovers
22716,6,High-Value Customers
22717,8,Young Karens
22718,5,Low-Value Occasional Customers
22719,0,Regular Cutomers
22720,0,Regular Cutomers
22723,4,Promotion Lovers
22724,3,Senior Karens
22725,0,Regular Cutomers
22726,4,Promotion Lovers
22728,3,Senior Karens
22729,4,Promotion Lovers
22730,0,Regular Cutomers
22731,8,Young Karens
22732,8,Young Karens
22733,5,Low-Value Occasional Customers
22735,4,Promotion Lovers
22736,6,High-Value Customers
22739,0,Regular Cutomers
22740,7,Large Families
22741,0,Regular Cutomers
22742,5,Low-Value Occasional Customers
22744,0,Regular Cutomers
22745,4,Promotion Lovers
22746,3,Senior Karens
22748,1,Gamers
22750,6,High-Value Customers
22752,4,Promotion Lovers
22753,8,Young Karens
22754,6,High-Value Customers
22755,5,Low-Value Occasional Customers
22756,2,Clean & Green
22757,4,Promotion Lovers
22758,7,Large Families
22759,7,Large Families
22760,4,Promotion Lovers
22761,4,Promotion Lovers
22763,1,Gamers
22765,0,Regular Cutomers
22766,0,Regular Cutomers
22767,6,High-Value Customers
22768,0,Regular Cutomers
22770,2,Clean & Green
22772,7,Large Families
22773,1,Gamers
22774,3,Senior Karens
22775,1,Gamers
22776,2,Clean & Green
22777,6,High-Value Customers
22778,5,Low-Value Occasional Customers
22779,5,Low-Value Occasional Customers
22780,0,Regular Cutomers
22782,1,Gamers
22784,8,Young Karens
22785,3,Senior Karens
22786,0,Regular Cutomers
22787,5,Low-Value Occasional Customers
22788,8,Young Karens
22790,1,Gamers
22791,0,Regular Cutomers
22793,1,Gamers
22794,4,Promotion Lovers
22795,5,Low-Value Occasional Customers
22796,0,Regular Cutomers
22797,4,Promotion Lovers
22799,8,Young Karens
22800,7,Large Families
22801,2,Clean & Green
22802,7,Large Families
22803,0,Regular Cutomers
22804,1,Gamers
22805,5,Low-Value Occasional Customers
22806,4,Promotion Lovers
22807,0,Regular Cutomers
22808,0,Regular Cutomers
22809,5,Low-Value Occasional Customers
22810,4,Promotion Lovers
22811,7,Large Families
22812,5,Low-Value Occasional Customers
22813,2,Clean & Green
22814,8,Young Karens
22815,5,Low-Value Occasional Customers
22816,5,Low-Value Occasional Customers
22817,0,Regular Cutomers
22818,5,Low-Value Occasional Customers
22819,2,Clean & Green
22820,4,Promotion Lovers
22821,2,Clean & Green
22822,0,Regular Cutomers
22823,3,Senior Karens
22824,0,Regular Cutomers
22825,1,Gamers
22826,5,Low-Value Occasional Customers
22827,0,Regular Cutomers
22828,5,Low-Value Occasional Customers
22829,7,Large Families
22830,0,Regular Cutomers
22831,0,Regular Cutomers
22832,2,Clean & Green
22833,8,Young Karens
22834,0,Regular Cutomers
22835,7,Large Families
22836,8,Young Karens
22837,8,Young Karens
22838,5,Low-Value Occasional Customers
22839,0,Regular Cutomers
22840,2,Clean & Green
22841,0,Regular Cutomers
22842,6,High-Value Customers
22843,4,Promotion Lovers
22844,0,Regular Cutomers
22845,1,Gamers
22846,0,Regular Cutomers
22847,4,Promotion Lovers
22848,7,Large Families
22850,1,Gamers
22851,7,Large Families
22852,2,Clean & Green
22853,4,Promotion Lovers
22854,7,Large Families
22855,4,Promotion Lovers
22856,3,Senior Karens
22857,0,Regular Cutomers
22859,1,Gamers
22860,4,Promotion Lovers
22861,2,Clean & Green
22862,7,Large Families
22863,0,Regular Cutomers
22866,2,Clean & Green
22867,5,Low-Value Occasional Customers
22868,0,Regular Cutomers
22869,2,Clean & Green
22870,2,Clean & Green
22871,5,Low-Value Occasional Customers
22872,4,Promotion Lovers
22873,4,Promotion Lovers
22874,4,Promotion Lovers
22875,0,Regular Cutomers
22877,4,Promotion Lovers
22878,0,Regular Cutomers
22879,0,Regular Cutomers
22880,5,Low-Value Occasional Customers
22881,0,Regular Cutomers
22882,6,High-Value Customers
22883,4,Promotion Lovers
22884,4,Promotion Lovers
22886,2,Clean & Green
22887,3,Senior Karens
22890,4,Promotion Lovers
22892,4,Promotion Lovers
22893,5,Low-Value Occasional Customers
22895,8,Young Karens
22896,1,Gamers
22897,0,Regular Cutomers
22898,0,Regular Cutomers
22899,2,Clean & Green
22900,1,Gamers
22901,0,Regular Cutomers
22902,6,High-Value Customers
22903,1,Gamers
22904,8,Young Karens
22905,4,Promotion Lovers
22906,2,Clean & Green
22907,4,Promotion Lovers
22908,4,Promotion Lovers
22909,0,Regular Cutomers
22910,3,Senior Karens
22913,8,Young Karens
22914,8,Young Karens
22915,5,Low-Value Occasional Customers
22916,5,Low-Value Occasional Customers
22917,0,Regular Cutomers
22918,5,Low-Value Occasional Customers
22919,6,High-Value Customers
22920,7,Large Families
22921,4,Promotion Lovers
22922,1,Gamers
22923,4,Promotion Lovers
22924,6,High-Value Customers
22925,2,Clean & Green
22926,5,Low-Value Occasional Customers
22927,0,Regular Cutomers
22929,1,Gamers
22930,7,Large Families
22931,3,Senior Karens
22932,4,Promotion Lovers
22933,7,Large Families
22935,8,Young Karens
22936,4,Promotion Lovers
22937,1,Gamers
22941,6,High-Value Customers
22942,1,Gamers
22943,4,Promotion Lovers
22944,2,Clean & Green
22945,0,Regular Cutomers
22946,2,Clean & Green
22947,5,Low-Value Occasional Customers
22948,5,Low-Value Occasional Customers
22950,3,Senior Karens
22951,8,Young Karens
22952,0,Regular Cutomers
22953,2,Clean & Green
22955,3,Senior Karens
22956,8,Young Karens
22957,2,Clean & Green
22958,2,Clean & Green
22959,4,Promotion Lovers
22960,0,Regular Cutomers
22961,5,Low-Value Occasional Customers
22962,0,Regular Cutomers
22963,4,Promotion Lovers
22964,3,Senior Karens
22965,7,Large Families
22968,0,Regular Cutomers
22969,7,Large Families
22970,1,Gamers
22971,5,Low-Value Occasional Customers
22972,8,Young Karens
22973,5,Low-Value Occasional Customers
22976,2,Clean & Green
22977,0,Regular Cutomers
22978,7,Large Families
22979,0,Regular Cutomers
22980,0,Regular Cutomers
22981,0,Regular Cutomers
22982,5,Low-Value Occasional Customers
22983,0,Regular Cutomers
22984,4,Promotion Lovers
22985,0,Regular Cutomers
22986,6,High-Value Customers
22987,5,Low-Value Occasional Customers
22990,1,Gamers
22992,0,Regular Cutomers
22993,0,Regular Cutomers
22994,8,Young Karens
22995,4,Promotion Lovers
22996,1,Gamers
22997,7,Large Families
22998,5,Low-Value Occasional Customers
22999,3,Senior Karens
23001,0,Regular Cutomers
23002,4,Promotion Lovers
23003,0,Regular Cutomers
23004,3,Senior Karens
23005,4,Promotion Lovers
23008,3,Senior Karens
23009,0,Regular Cutomers
23010,0,Regular Cutomers
23011,5,Low-Value Occasional Customers
23012,0,Regular Cutomers
23013,4,Promotion Lovers
23014,4,Promotion Lovers
23015,4,Promotion Lovers
23016,6,High-Value Customers
23018,7,Large Families
23019,5,Low-Value Occasional Customers
23020,0,Regular Cutomers
23021,5,Low-Value Occasional Customers
23022,0,Regular Cutomers
23023,0,Regular Cutomers
23024,5,Low-Value Occasional Customers
23026,6,High-Value Customers
23027,0,Regular Cutomers
23028,7,Large Families
23030,0,Regular Cutomers
23032,8,Young Karens
23033,4,Promotion Lovers
23034,1,Gamers
23035,0,Regular Cutomers
23037,8,Young Karens
23040,0,Regular Cutomers
23041,0,Regular Cutomers
23042,7,Large Families
23043,4,Promotion Lovers
23044,2,Clean & Green
23045,2,Clean & Green
23046,1,Gamers
23048,1,Gamers
23049,5,Low-Value Occasional Customers
23050,0,Regular Cutomers
23051,0,Regular Cutomers
23052,8,Young Karens
23053,5,Low-Value Occasional Customers
23054,7,Large Families
23055,4,Promotion Lovers
23056,3,Senior Karens
23057,6,High-Value Customers
23058,4,Promotion Lovers
23059,1,Gamers
23060,3,Senior Karens
23061,6,High-Value Customers
23062,6,High-Value Customers
23063,8,Young Karens
23065,1,Gamers
23066,4,Promotion Lovers
23067,4,Promotion Lovers
23068,3,Senior Karens
23069,2,Clean & Green
23070,4,Promotion Lovers
23071,8,Young Karens
23072,5,Low-Value Occasional Customers
23073,2,Clean & Green
23074,7,Large Families
23075,4,Promotion Lovers
23077,4,Promotion Lovers
23078,0,Regular Cutomers
23079,5,Low-Value Occasional Customers
23080,8,Young Karens
23082,6,High-Value Customers
23083,0,Regular Cutomers
23084,0,Regular Cutomers
23085,8,Young Karens
23086,1,Gamers
23087,0,Regular Cutomers
23088,7,Large Families
23089,5,Low-Value Occasional Customers
23090,7,Large Families
23091,4,Promotion Lovers
23092,5,Low-Value Occasional Customers
23093,8,Young Karens
23094,1,Gamers
23095,3,Senior Karens
23097,7,Large Families
23098,6,High-Value Customers
23099,5,Low-Value Occasional Customers
23100,0,Regular Cutomers
23101,7,Large Families
23102,0,Regular Cutomers
23103,7,Large Families
23104,7,Large Families
23105,5,Low-Value Occasional Customers
23106,7,Large Families
23107,8,Young Karens
23108,5,Low-Value Occasional Customers
23109,4,Promotion Lovers
23110,4,Promotion Lovers
23111,3,Senior Karens
23112,2,Clean & Green
23113,4,Promotion Lovers
23114,4,Promotion Lovers
23115,4,Promotion Lovers
23116,2,Clean & Green
23117,4,Promotion Lovers
23119,2,Clean & Green
23120,3,Senior Karens
23122,4,Promotion Lovers
23123,0,Regular Cutomers
23124,8,Young Karens
23125,5,Low-Value Occasional Customers
23126,2,Clean & Green
23127,6,High-Value Customers
23128,4,Promotion Lovers
23129,1,Gamers
23130,8,Young Karens
23132,4,Promotion Lovers
23133,5,Low-Value Occasional Customers
23134,1,Gamers
23135,4,Promotion Lovers
23136,4,Promotion Lovers
23137,4,Promotion Lovers
23138,6,High-Value Customers
23139,5,Low-Value Occasional Customers
23140,2,Clean & Green
23141,2,Clean & Green
23143,0,Regular Cutomers
23144,2,Clean & Green
23145,2,Clean & Green
23146,7,Large Families
23147,7,Large Families
23148,0,Regular Cutomers
23149,0,Regular Cutomers
23151,6,High-Value Customers
23152,8,Young Karens
23153,7,Large Families
23154,8,Young Karens
23155,2,Clean & Green
23156,4,Promotion Lovers
23157,6,High-Value Customers
23159,6,High-Value Customers
23160,3,Senior Karens
23161,6,High-Value Customers
23162,8,Young Karens
23163,7,Large Families
23164,6,High-Value Customers
23165,7,Large Families
23166,6,High-Value Customers
23167,0,Regular Cutomers
23168,0,Regular Cutomers
23169,4,Promotion Lovers
23170,7,Large Families
23171,5,Low-Value Occasional Customers
23172,0,Regular Cutomers
23173,6,High-Value Customers
23174,8,Young Karens
23175,0,Regular Cutomers
23176,1,Gamers
23177,2,Clean & Green
23178,6,High-Value Customers
23180,1,Gamers
23181,4,Promotion Lovers
23182,8,Young Karens
23184,8,Young Karens
23185,5,Low-Value Occasional Customers
23186,3,Senior Karens
23189,2,Clean & Green
23190,3,Senior Karens
23191,1,Gamers
23192,0,Regular Cutomers
23194,3,Senior Karens
23195,2,Clean & Green
23196,7,Large Families
23197,1,Gamers
23198,0,Regular Cutomers
23199,8,Young Karens
23200,2,Clean & Green
23201,4,Promotion Lovers
23202,0,Regular Cutomers
23203,2,Clean & Green
23205,8,Young Karens
23206,0,Regular Cutomers
23207,1,Gamers
23208,1,Gamers
23209,5,Low-Value Occasional Customers
23210,4,Promotion Lovers
23211,2,Clean & Green
23212,4,Promotion Lovers
23213,4,Promotion Lovers
23214,0,Regular Cutomers
23215,5,Low-Value Occasional Customers
23216,6,High-Value Customers
23217,7,Large Families
23219,2,Clean & Green
23220,5,Low-Value Occasional Customers
23221,6,High-Value Customers
23222,4,Promotion Lovers
23223,2,Clean & Green
23224,0,Regular Cutomers
23225,1,Gamers
23226,4,Promotion Lovers
23227,4,Promotion Lovers
23228,6,High-Value Customers
23230,5,Low-Value Occasional Customers
23231,1,Gamers
23232,3,Senior Karens
23233,7,Large Families
23234,0,Regular Cutomers
23235,3,Senior Karens
23236,0,Regular Cutomers
23237,2,Clean & Green
23238,4,Promotion Lovers
23239,0,Regular Cutomers
23240,1,Gamers
23241,8,Young Karens
23242,6,High-Value Customers
23243,6,High-Value Customers
23244,3,Senior Karens
23245,6,High-Value Customers
23246,2,Clean & Green
23247,6,High-Value Customers
23249,0,Regular Cutomers
23250,1,Gamers
23252,4,Promotion Lovers
23253,4,Promotion Lovers
23254,3,Senior Karens
23255,2,Clean & Green
23256,5,Low-Value Occasional Customers
23257,6,High-Value Customers
23258,4,Promotion Lovers
23259,4,Promotion Lovers
23260,4,Promotion Lovers
23261,3,Senior Karens
23262,5,Low-Value Occasional Customers
23264,0,Regular Cutomers
23265,5,Low-Value Occasional Customers
23266,5,Low-Value Occasional Customers
23267,1,Gamers
23268,0,Regular Cutomers
23269,6,High-Value Customers
23270,7,Large Families
23271,0,Regular Cutomers
23272,4,Promotion Lovers
23273,0,Regular Cutomers
23274,0,Regular Cutomers
23275,4,Promotion Lovers
23276,0,Regular Cutomers
23277,6,High-Value Customers
23278,7,Large Families
23279,1,Gamers
23280,5,Low-Value Occasional Customers
23281,7,Large Families
23283,6,High-Value Customers
23284,0,Regular Cutomers
23285,3,Senior Karens
23286,4,Promotion Lovers
23287,5,Low-Value Occasional Customers
23288,1,Gamers
23290,6,High-Value Customers
23291,0,Regular Cutomers
23292,0,Regular Cutomers
23293,4,Promotion Lovers
23294,1,Gamers
23295,8,Young Karens
23296,6,High-Value Customers
23297,4,Promotion Lovers
23298,6,High-Value Customers
23299,8,Young Karens
23300,4,Promotion Lovers
23302,0,Regular Cutomers
23303,5,Low-Value Occasional Customers
23304,2,Clean & Green
23305,4,Promotion Lovers
23306,0,Regular Cutomers
23307,0,Regular Cutomers
23308,5,Low-Value Occasional Customers
23310,2,Clean & Green
23312,0,Regular Cutomers
23313,0,Regular Cutomers
23314,8,Young Karens
23315,6,High-Value Customers
23317,0,Regular Cutomers
23319,8,Young Karens
23320,4,Promotion Lovers
23321,0,Regular Cutomers
23322,0,Regular Cutomers
23323,0,Regular Cutomers
23324,7,Large Families
23325,0,Regular Cutomers
23326,4,Promotion Lovers
23327,2,Clean & Green
23328,0,Regular Cutomers
23330,6,High-Value Customers
23331,7,Large Families
23334,8,Young Karens
23335,3,Senior Karens
23336,7,Large Families
23337,0,Regular Cutomers
23338,1,Gamers
23339,2,Clean & Green
23340,0,Regular Cutomers
23341,6,High-Value Customers
23342,1,Gamers
23343,0,Regular Cutomers
23344,7,Large Families
23345,4,Promotion Lovers
23346,5,Low-Value Occasional Customers
23347,4,Promotion Lovers
23348,5,Low-Value Occasional Customers
23349,4,Promotion Lovers
23350,8,Young Karens
23351,4,Promotion Lovers
23352,0,Regular Cutomers
23353,1,Gamers
23354,4,Promotion Lovers
23355,6,High-Value Customers
23356,6,High-Value Customers
23358,1,Gamers
23360,4,Promotion Lovers
23362,6,High-Value Customers
23363,0,Regular Cutomers
23364,4,Promotion Lovers
23365,4,Promotion Lovers
23366,2,Clean & Green
23368,1,Gamers
23369,1,Gamers
23370,8,Young Karens
23371,5,Low-Value Occasional Customers
23373,4,Promotion Lovers
23374,4,Promotion Lovers
23375,5,Low-Value Occasional Customers
23376,1,Gamers
23377,4,Promotion Lovers
23378,0,Regular Cutomers
23379,0,Regular Cutomers
23380,3,Senior Karens
23381,0,Regular Cutomers
23382,5,Low-Value Occasional Customers
23383,4,Promotion Lovers
23384,1,Gamers
23385,4,Promotion Lovers
23387,4,Promotion Lovers
23388,0,Regular Cutomers
23389,2,Clean & Green
23390,1,Gamers
23391,4,Promotion Lovers
23392,0,Regular Cutomers
23393,0,Regular Cutomers
23394,2,Clean & Green
23395,2,Clean & Green
23396,0,Regular Cutomers
23397,4,Promotion Lovers
23398,4,Promotion Lovers
23399,4,Promotion Lovers
23400,5,Low-Value Occasional Customers
23401,0,Regular Cutomers
23402,4,Promotion Lovers
23404,2,Clean & Green
23405,4,Promotion Lovers
23406,8,Young Karens
23407,6,High-Value Customers
23408,0,Regular Cutomers
23409,4,Promotion Lovers
23410,4,Promotion Lovers
23411,0,Regular Cutomers
23412,7,Large Families
23413,4,Promotion Lovers
23414,7,Large Families
23415,4,Promotion Lovers
23416,0,Regular Cutomers
23417,6,High-Value Customers
23418,6,High-Value Customers
23419,0,Regular Cutomers
23422,0,Regular Cutomers
23423,7,Large Families
23424,5,Low-Value Occasional Customers
23426,4,Promotion Lovers
23427,8,Young Karens
23429,0,Regular Cutomers
23430,2,Clean & Green
23431,0,Regular Cutomers
23432,4,Promotion Lovers
23433,6,High-Value Customers
23434,4,Promotion Lovers
23435,7,Large Families
23436,6,High-Value Customers
23437,3,Senior Karens
23438,4,Promotion Lovers
23439,5,Low-Value Occasional Customers
23440,2,Clean & Green
23442,5,Low-Value Occasional Customers
23444,4,Promotion Lovers
23445,0,Regular Cutomers
23447,5,Low-Value Occasional Customers
23448,1,Gamers
23449,4,Promotion Lovers
23450,5,Low-Value Occasional Customers
23451,3,Senior Karens
23452,5,Low-Value Occasional Customers
23453,5,Low-Value Occasional Customers
23454,4,Promotion Lovers
23455,1,Gamers
23457,4,Promotion Lovers
23458,4,Promotion Lovers
23459,4,Promotion Lovers
23460,5,Low-Value Occasional Customers
23461,1,Gamers
23462,7,Large Families
23464,2,Clean & Green
23465,0,Regular Cutomers
23468,5,Low-Value Occasional Customers
23469,0,Regular Cutomers
