customer_id,cluster_kmeans_lifetime,cluster_name
18026,0,Green screen
18027,0,Green screen
18028,4,Karens junior
18029,1,Promotion seeker
18030,0,Green screen
18031,0,Green screen
18033,1,Promotion seeker
18034,7,Meetfish
18035,4,Karens junior
18036,5,Large Families
18037,0,Green screen
18038,3,Average customer
18039,4,Karens junior
18040,7,Meetfish
18042,0,Green screen
18043,4,Karens junior
18044,5,Large Families
18046,5,Large Families
18047,3,Average customer
18048,7,Meetfish
18049,0,Green screen
18050,6,Clean and green
18051,0,Green screen
18052,5,Large Families
18053,8,
18054,3,Average customer
18055,5,Large Families
18056,1,Promotion seeker
18057,5,Large Families
18058,3,Average customer
18059,0,Green screen
18060,5,Large Families
18061,8,
18062,7,Meetfish
18063,2,Karens
18064,1,Promotion seeker
18065,0,Green screen
18066,0,Green screen
18067,5,Large Families
18070,4,Karens junior
18071,4,Karens junior
18072,2,Karens
18073,0,Green screen
18075,6,Clean and green
18076,0,Green screen
18077,4,Karens junior
18078,4,Karens junior
18080,1,Promotion seeker
18081,2,Karens
18083,6,Clean and green
18085,8,
18086,1,Promotion seeker
18087,0,Green screen
18088,0,Green screen
18089,7,Meetfish
18090,7,Meetfish
18091,0,Green screen
18093,4,Karens junior
18094,7,Meetfish
18095,6,Clean and green
18098,8,
18099,5,Large Families
18100,2,Karens
18102,3,Average customer
18103,1,Promotion seeker
18104,3,Average customer
18105,3,Average customer
18106,5,Large Families
18108,0,Green screen
18109,7,Meetfish
18111,3,Average customer
18112,4,Karens junior
18113,4,Karens junior
18114,2,Karens
18116,1,Promotion seeker
18117,0,Green screen
18118,8,
18119,0,Green screen
18120,4,Karens junior
18121,2,Karens
18122,0,Green screen
18123,4,Karens junior
18125,0,Green screen
18126,1,Promotion seeker
18127,7,Meetfish
18129,0,Green screen
18130,4,Karens junior
18132,4,Karens junior
18133,4,Karens junior
18134,3,Average customer
18135,2,Karens
18136,4,Karens junior
18137,0,Green screen
18138,3,Average customer
18139,2,Karens
18140,0,Green screen
18141,5,Large Families
18142,1,Promotion seeker
18143,0,Green screen
18144,1,Promotion seeker
18145,4,Karens junior
18148,7,Meetfish
18149,2,Karens
18150,1,Promotion seeker
18151,6,Clean and green
18152,7,Meetfish
18153,0,Green screen
18154,8,
18155,5,Large Families
18157,5,Large Families
18158,7,Meetfish
18159,1,Promotion seeker
18160,4,Karens junior
18161,7,Meetfish
18162,6,Clean and green
18163,3,Average customer
18164,2,Karens
18165,0,Green screen
18166,6,Clean and green
18167,7,Meetfish
18168,4,Karens junior
18169,0,Green screen
18170,4,Karens junior
18171,6,Clean and green
18172,5,Large Families
18174,4,Karens junior
18175,0,Green screen
18176,2,Karens
18177,2,Karens
18178,5,Large Families
18179,6,Clean and green
18181,3,Average customer
18184,7,Meetfish
18185,7,Meetfish
18186,4,Karens junior
18187,1,Promotion seeker
18188,5,Large Families
18189,0,Green screen
18190,2,Karens
18191,5,Large Families
18192,4,Karens junior
18193,1,Promotion seeker
18194,8,
18195,2,Karens
18197,2,Karens
18198,7,Meetfish
18199,0,Green screen
18200,2,Karens
18201,6,Clean and green
18202,8,
18203,4,Karens junior
18204,0,Green screen
18205,5,Large Families
18207,5,Large Families
18208,4,Karens junior
18209,4,Karens junior
18210,6,Clean and green
18211,0,Green screen
18213,3,Average customer
18214,4,Karens junior
18215,4,Karens junior
18216,8,
18217,4,Karens junior
18218,5,Large Families
18219,0,Green screen
18220,0,Green screen
18221,8,
18222,5,Large Families
18223,5,Large Families
18224,4,Karens junior
18225,2,Karens
18227,2,Karens
18228,5,Large Families
18229,4,Karens junior
18230,0,Green screen
18231,3,Average customer
18232,0,Green screen
18234,0,Green screen
18235,2,Karens
18236,4,Karens junior
18238,1,Promotion seeker
18241,8,
18244,6,Clean and green
18245,5,Large Families
18246,7,Meetfish
18247,5,Large Families
18249,5,Large Families
18250,0,Green screen
18251,4,Karens junior
18252,7,Meetfish
18254,2,Karens
18256,4,Karens junior
18257,2,Karens
18258,4,Karens junior
18260,2,Karens
18261,5,Large Families
18262,4,Karens junior
18263,7,Meetfish
18264,4,Karens junior
18266,4,Karens junior
18268,2,Karens
18270,1,Promotion seeker
18272,2,Karens
18273,3,Average customer
18275,7,Meetfish
18276,0,Green screen
18277,4,Karens junior
18278,4,Karens junior
18279,0,Green screen
18284,0,Green screen
18285,2,Karens
18286,6,Clean and green
18287,2,Karens
18288,7,Meetfish
18289,3,Average customer
18290,5,Large Families
18291,2,Karens
18292,1,Promotion seeker
18293,5,Large Families
18294,4,Karens junior
18295,4,Karens junior
18296,2,Karens
18297,0,Green screen
18298,0,Green screen
18299,4,Karens junior
18300,6,Clean and green
18301,4,Karens junior
18305,3,Average customer
18306,1,Promotion seeker
18307,7,Meetfish
18308,3,Average customer
18309,5,Large Families
18311,2,Karens
18312,6,Clean and green
18313,7,Meetfish
18314,4,Karens junior
18315,6,Clean and green
18316,6,Clean and green
18317,7,Meetfish
18318,2,Karens
18319,0,Green screen
18320,4,Karens junior
18323,1,Promotion seeker
18324,4,Karens junior
18327,0,Green screen
18328,2,Karens
18329,4,Karens junior
18330,6,Clean and green
18331,7,Meetfish
18332,7,Meetfish
18333,1,Promotion seeker
18334,0,Green screen
18335,4,Karens junior
18336,6,Clean and green
18337,1,Promotion seeker
18338,3,Average customer
18339,1,Promotion seeker
18340,7,Meetfish
18341,6,Clean and green
18343,1,Promotion seeker
18344,2,Karens
18345,1,Promotion seeker
18346,6,Clean and green
18347,0,Green screen
18348,5,Large Families
18350,2,Karens
18353,0,Green screen
18354,0,Green screen
18355,8,
18356,7,Meetfish
18357,0,Green screen
18358,4,Karens junior
18359,0,Green screen
18360,3,Average customer
18361,4,Karens junior
18362,7,Meetfish
18363,1,Promotion seeker
18364,4,Karens junior
18366,4,Karens junior
18367,1,Promotion seeker
18368,8,
18369,0,Green screen
18370,6,Clean and green
18371,8,
18373,3,Average customer
18374,8,
18375,2,Karens
18376,6,Clean and green
18378,0,Green screen
18379,7,Meetfish
18380,4,Karens junior
18381,5,Large Families
18382,0,Green screen
18384,6,Clean and green
18385,0,Green screen
18386,7,Meetfish
18387,0,Green screen
18388,8,
18389,7,Meetfish
18391,1,Promotion seeker
18392,2,Karens
18393,0,Green screen
18394,5,Large Families
18395,6,Clean and green
18396,0,Green screen
18397,5,Large Families
18398,4,Karens junior
18400,2,Karens
18401,0,Green screen
18402,3,Average customer
18403,2,Karens
18404,1,Promotion seeker
18405,3,Average customer
18409,4,Karens junior
18410,0,Green screen
18411,0,Green screen
18412,0,Green screen
18413,3,Average customer
18414,5,Large Families
18415,1,Promotion seeker
18416,0,Green screen
18418,3,Average customer
18419,3,Average customer
18421,0,Green screen
18422,8,
18423,4,Karens junior
18424,1,Promotion seeker
18425,4,Karens junior
18426,0,Green screen
18427,4,Karens junior
18428,0,Green screen
18429,7,Meetfish
18430,5,Large Families
18431,6,Clean and green
18432,2,Karens
18433,1,Promotion seeker
18435,6,Clean and green
18436,0,Green screen
18437,7,Meetfish
18438,5,Large Families
18440,3,Average customer
18441,5,Large Families
18442,5,Large Families
18443,0,Green screen
18444,5,Large Families
18445,5,Large Families
18446,0,Green screen
18447,0,Green screen
18448,4,Karens junior
18449,0,Green screen
18450,6,Clean and green
18451,3,Average customer
18452,0,Green screen
18453,5,Large Families
18454,8,
18455,8,
18457,1,Promotion seeker
18458,3,Average customer
18460,1,Promotion seeker
18461,2,Karens
18462,0,Green screen
18463,7,Meetfish
18464,3,Average customer
18465,5,Large Families
18466,5,Large Families
18467,0,Green screen
18468,0,Green screen
18472,0,Green screen
18473,3,Average customer
18474,5,Large Families
18475,8,
18476,3,Average customer
18477,5,Large Families
18479,0,Green screen
18480,1,Promotion seeker
18481,0,Green screen
18482,4,Karens junior
18484,0,Green screen
18485,2,Karens
18486,0,Green screen
18487,6,Clean and green
18489,3,Average customer
18490,0,Green screen
18492,6,Clean and green
18493,4,Karens junior
18495,0,Green screen
18497,2,Karens
18499,0,Green screen
18500,0,Green screen
18501,0,Green screen
18503,8,
18504,0,Green screen
18505,6,Clean and green
18507,7,Meetfish
18508,3,Average customer
18509,4,Karens junior
18510,0,Green screen
18511,1,Promotion seeker
18512,0,Green screen
18513,7,Meetfish
18514,0,Green screen
18515,0,Green screen
18517,0,Green screen
18518,6,Clean and green
18519,5,Large Families
18520,0,Green screen
18521,2,Karens
18522,7,Meetfish
18524,7,Meetfish
18525,5,Large Families
18526,5,Large Families
18527,6,Clean and green
18528,0,Green screen
18529,4,Karens junior
18530,5,Large Families
18531,1,Promotion seeker
18533,0,Green screen
18534,3,Average customer
18536,5,Large Families
18537,3,Average customer
18538,0,Green screen
18539,1,Promotion seeker
18542,1,Promotion seeker
18544,4,Karens junior
18545,0,Green screen
18547,8,
18548,4,Karens junior
18549,3,Average customer
18550,0,Green screen
18551,7,Meetfish
18552,4,Karens junior
18553,7,Meetfish
18554,3,Average customer
18555,1,Promotion seeker
18556,0,Green screen
18557,0,Green screen
18558,3,Average customer
18559,6,Clean and green
18560,0,Green screen
18561,3,Average customer
18563,6,Clean and green
18564,0,Green screen
18565,1,Promotion seeker
18566,0,Green screen
18567,0,Green screen
18568,5,Large Families
18569,7,Meetfish
18570,0,Green screen
18571,4,Karens junior
18572,1,Promotion seeker
18573,1,Promotion seeker
18574,2,Karens
18577,7,Meetfish
18578,0,Green screen
18579,6,Clean and green
18580,6,Clean and green
18581,5,Large Families
18582,2,Karens
18583,5,Large Families
18584,0,Green screen
18586,0,Green screen
18587,2,Karens
18588,2,Karens
18589,2,Karens
18590,0,Green screen
18591,6,Clean and green
18592,0,Green screen
18593,2,Karens
18594,0,Green screen
18595,0,Green screen
18596,2,Karens
18597,0,Green screen
18600,5,Large Families
18601,1,Promotion seeker
18602,0,Green screen
18603,2,Karens
18605,5,Large Families
18608,6,Clean and green
18609,6,Clean and green
18610,7,Meetfish
18611,5,Large Families
18612,0,Green screen
18613,0,Green screen
18614,2,Karens
18615,7,Meetfish
18616,7,Meetfish
18617,6,Clean and green
18618,2,Karens
18620,2,Karens
18621,4,Karens junior
18622,4,Karens junior
18624,3,Average customer
18625,5,Large Families
18626,0,Green screen
18627,6,Clean and green
18628,0,Green screen
18629,3,Average customer
18631,0,Green screen
18632,0,Green screen
18633,4,Karens junior
18634,4,Karens junior
18636,0,Green screen
18637,8,
18641,8,
18643,5,Large Families
18644,1,Promotion seeker
18645,3,Average customer
18646,2,Karens
18647,0,Green screen
18648,0,Green screen
18650,1,Promotion seeker
18651,2,Karens
18652,0,Green screen
18653,1,Promotion seeker
18654,7,Meetfish
18657,0,Green screen
18658,6,Clean and green
18659,1,Promotion seeker
18660,5,Large Families
18661,7,Meetfish
18662,0,Green screen
18664,5,Large Families
18665,5,Large Families
18666,2,Karens
18667,1,Promotion seeker
18668,7,Meetfish
18669,1,Promotion seeker
18671,1,Promotion seeker
18672,1,Promotion seeker
18673,0,Green screen
18674,4,Karens junior
18675,4,Karens junior
18676,0,Green screen
18677,4,Karens junior
18678,5,Large Families
18680,5,Large Families
18681,8,
18682,2,Karens
18683,4,Karens junior
18684,1,Promotion seeker
18685,7,Meetfish
18687,7,Meetfish
18688,7,Meetfish
18689,5,Large Families
18690,0,Green screen
18691,7,Meetfish
18692,3,Average customer
18693,5,Large Families
18694,5,Large Families
18695,4,Karens junior
18696,2,Karens
18697,7,Meetfish
18698,6,Clean and green
18699,3,Average customer
18700,7,Meetfish
18701,0,Green screen
18702,7,Meetfish
18703,2,Karens
18705,1,Promotion seeker
18707,0,Green screen
18708,2,Karens
18709,6,Clean and green
18710,8,
18711,7,Meetfish
18712,0,Green screen
18713,6,Clean and green
18715,0,Green screen
18716,1,Promotion seeker
18717,6,Clean and green
18718,0,Green screen
18719,5,Large Families
18720,0,Green screen
18722,1,Promotion seeker
18723,3,Average customer
18724,1,Promotion seeker
18725,8,
18726,7,Meetfish
18727,2,Karens
18728,0,Green screen
18729,4,Karens junior
18730,2,Karens
18731,7,Meetfish
18732,6,Clean and green
18733,4,Karens junior
18734,0,Green screen
18735,7,Meetfish
18738,0,Green screen
18739,1,Promotion seeker
18742,8,
18743,6,Clean and green
18745,6,Clean and green
18746,3,Average customer
18747,0,Green screen
18748,3,Average customer
18749,2,Karens
18750,5,Large Families
18751,7,Meetfish
18752,3,Average customer
18754,5,Large Families
18755,7,Meetfish
18756,4,Karens junior
18757,4,Karens junior
18758,1,Promotion seeker
18759,5,Large Families
18760,5,Large Families
18761,8,
18762,3,Average customer
18763,2,Karens
18765,0,Green screen
18766,6,Clean and green
18767,1,Promotion seeker
18768,3,Average customer
18769,3,Average customer
18770,7,Meetfish
18772,3,Average customer
18773,2,Karens
18774,6,Clean and green
18775,0,Green screen
18776,0,Green screen
18777,3,Average customer
18778,0,Green screen
18779,0,Green screen
18780,2,Karens
18781,8,
18782,7,Meetfish
18783,4,Karens junior
18785,3,Average customer
18786,3,Average customer
18787,0,Green screen
18788,1,Promotion seeker
18789,0,Green screen
18790,7,Meetfish
18791,0,Green screen
18794,0,Green screen
18795,7,Meetfish
18796,1,Promotion seeker
18797,5,Large Families
18798,0,Green screen
18799,4,Karens junior
18800,0,Green screen
18801,2,Karens
18802,0,Green screen
18803,0,Green screen
18804,5,Large Families
18805,7,Meetfish
18806,4,Karens junior
18807,7,Meetfish
18808,4,Karens junior
18809,8,
18810,6,Clean and green
18811,0,Green screen
18812,4,Karens junior
18814,6,Clean and green
18815,7,Meetfish
18816,0,Green screen
18817,0,Green screen
18818,6,Clean and green
18820,1,Promotion seeker
18821,0,Green screen
18822,0,Green screen
18823,1,Promotion seeker
18824,0,Green screen
18825,5,Large Families
18826,6,Clean and green
18827,3,Average customer
18828,0,Green screen
18830,2,Karens
18831,1,Promotion seeker
18837,2,Karens
18838,1,Promotion seeker
18839,7,Meetfish
18840,2,Karens
18841,8,
18842,5,Large Families
18843,1,Promotion seeker
18844,0,Green screen
18845,5,Large Families
18846,2,Karens
18847,1,Promotion seeker
18849,5,Large Families
18850,2,Karens
18851,7,Meetfish
18852,6,Clean and green
18853,7,Meetfish
18854,0,Green screen
18855,3,Average customer
18857,4,Karens junior
18859,7,Meetfish
18860,2,Karens
18861,6,Clean and green
18862,2,Karens
18863,1,Promotion seeker
18864,4,Karens junior
18865,6,Clean and green
18866,7,Meetfish
18867,0,Green screen
18868,4,Karens junior
18869,4,Karens junior
18870,6,Clean and green
18872,7,Meetfish
18874,1,Promotion seeker
18875,0,Green screen
18879,1,Promotion seeker
18880,0,Green screen
18881,6,Clean and green
18883,8,
18884,0,Green screen
18885,5,Large Families
18886,4,Karens junior
18887,6,Clean and green
18888,7,Meetfish
18889,3,Average customer
18890,5,Large Families
18891,0,Green screen
18892,1,Promotion seeker
18893,4,Karens junior
18894,1,Promotion seeker
18895,5,Large Families
18896,0,Green screen
18897,4,Karens junior
18898,3,Average customer
18899,2,Karens
18900,4,Karens junior
18901,5,Large Families
18902,0,Green screen
18903,1,Promotion seeker
18904,7,Meetfish
18905,6,Clean and green
18906,0,Green screen
18908,1,Promotion seeker
18909,7,Meetfish
18910,0,Green screen
18911,0,Green screen
18914,0,Green screen
18915,4,Karens junior
18916,2,Karens
18917,5,Large Families
18918,5,Large Families
18919,2,Karens
18920,1,Promotion seeker
18921,0,Green screen
18922,5,Large Families
18923,2,Karens
18924,0,Green screen
18925,2,Karens
18926,0,Green screen
18928,1,Promotion seeker
18929,1,Promotion seeker
18930,6,Clean and green
18931,2,Karens
18932,7,Meetfish
18933,4,Karens junior
18934,7,Meetfish
18935,1,Promotion seeker
18936,4,Karens junior
18937,6,Clean and green
18939,6,Clean and green
18940,4,Karens junior
18941,0,Green screen
18942,4,Karens junior
18943,4,Karens junior
18945,2,Karens
18946,3,Average customer
18947,3,Average customer
18948,2,Karens
18949,0,Green screen
18950,3,Average customer
18951,3,Average customer
18952,0,Green screen
18953,7,Meetfish
18954,0,Green screen
18955,5,Large Families
18957,4,Karens junior
18958,8,
18960,7,Meetfish
18961,0,Green screen
18962,6,Clean and green
18963,4,Karens junior
18964,8,
18965,7,Meetfish
18966,1,Promotion seeker
18967,2,Karens
18968,3,Average customer
18969,6,Clean and green
18971,1,Promotion seeker
18972,8,
18973,4,Karens junior
18974,6,Clean and green
18975,0,Green screen
18977,5,Large Families
18978,7,Meetfish
18979,4,Karens junior
18980,1,Promotion seeker
18981,4,Karens junior
18982,4,Karens junior
18983,6,Clean and green
18984,1,Promotion seeker
18985,2,Karens
18986,6,Clean and green
18988,6,Clean and green
18989,5,Large Families
18990,6,Clean and green
18991,2,Karens
18992,0,Green screen
18993,7,Meetfish
18994,4,Karens junior
18995,0,Green screen
18996,7,Meetfish
18997,2,Karens
18998,0,Green screen
18999,6,Clean and green
19000,0,Green screen
19001,6,Clean and green
19002,0,Green screen
19003,0,Green screen
19004,7,Meetfish
19005,4,Karens junior
19006,2,Karens
19007,0,Green screen
19008,0,Green screen
19009,6,Clean and green
19010,2,Karens
19013,7,Meetfish
19014,4,Karens junior
19015,0,Green screen
19016,7,Meetfish
19017,2,Karens
19018,4,Karens junior
